CustomerID,Age,Income,LoanAmount,TenureMonths,InterestRate,MissedPayments,DelaysDays,PartialPayments,InteractionAttempts,SentimentScore,ResponseTimeHours,AppUsageFrequency,WebsiteVisits,Complaints,Target,Location_Suburban,Location_Urban,EmploymentStatus_Self-Employed,EmploymentStatus_Student,EmploymentStatus_Unemployed,LoanType_Business,LoanType_Education,LoanType_Home,LoanType_Personal,Debt-to-Income Ratio,Estimated EMI,Payment-to-Income Ratio,Delinquency Rate,Irregular Payment Habits,Proportion of Delayed Days,Interaction Inefficiency,Digital Engagement Score,Problem Indicator,Risk Score
CUST1732,49,1174400,312510,14,12.35,2,15,1,3,0.37,25.91,0.72,47,0,0,0,1,0,0,0,0,1,0,0,0.2661018392370572,25538.391607142858,0.26095086792039707,0.14285714285714285,1,1.0714285714285714,2.040816326530612,19.232,0,0.11407142857142855
CUST1733,37,1146735,849692,48,11.03,2,165,0,6,-0.83,24.64,0.49,29,1,0,0,1,0,1,0,0,1,0,0,0.7409663086938133,25512.0023,0.26697016102238097,0.041666666666666664,0,3.4375,22.22222222222221,11.894000000000002,1,0.21594642857142854
CUST1734,43,1988317,596665,38,6.19,4,170,0,4,-0.51,36.2,0.64,14,0,1,0,0,0,0,1,0,1,0,0,0.3000854491512168,18779.507484649122,0.11333911535021302,0.10526315789473684,0,4.473684210526316,6.779661016949151,5.984000000000001,0,0.6476666666666665
CUST1735,36,1818082,378701,24,15.2,4,86,2,2,0.71,48.74,0.41,14,0,0,1,0,1,0,0,0,1,0,0,0.2082969855045042,20576.087666666666,0.13580963454893674,0.16666666666666666,1,3.5833333333333335,1.1049723756906078,5.846,0,0.1738452380952381
CUST1736,58,1716162,416639,57,6.85,4,141,2,0,0.17,69.73,0.3,15,0,1,1,0,0,1,0,0,0,1,0,0.24277370085108516,9687.770432017543,0.0677402513190541,0.07017543859649122,1,2.473684210526316,0.0,6.18,0,0.8132500000000001
CUST1737,41,371312,764537,43,14.73,2,133,1,6,-0.86,10.81,0.95,32,0,0,0,1,0,1,0,1,0,0,0,2.0590150601111734,27164.62190755814,0.8779017723388892,0.046511627906976744,1,3.0930232558139537,24.99999999999999,13.370000000000001,0,0.35680952380952374
CUST1738,34,936170,326301,30,10.97,2,22,0,5,-0.9,62.92,0.12,9,0,0,1,0,0,0,0,0,1,0,0,0.3485488746701988,13859.634975,0.17765536141940033,0.06666666666666667,0,0.7333333333333333,24.999999999999993,3.672,0,0.0899702380952381
CUST1739,22,1737950,785007,15,15.19,0,125,4,9,-0.88,20.82,0.35,18,1,1,1,0,0,0,1,0,0,0,1,0.45168560660548346,62270.680275000006,0.4299595289277598,0.0,1,8.333333333333334,40.90909090909089,7.41,1,0.8985119047619048
CUST1740,30,897290,445175,36,7.28,2,59,1,6,0.88,42.78,0.9,36,1,1,1,0,0,1,0,0,1,0,0,0.4961327998751797,15066.700555555555,0.20149606778930634,0.05555555555555555,1,1.6388888888888888,3.0303030303030303,14.940000000000001,1,0.632013888888889
CUST1741,60,490336,755274,56,10.87,1,139,2,1,0.7,39.59,0.72,49,2,1,0,1,0,0,0,1,0,0,0,1.5403192912615022,20328.559364285713,0.49750112651616146,0.017857142857142856,1,2.482142857142857,0.5555555555555556,20.032,1,0.9690119047619048
CUST1742,59,799249,429972,19,7.64,2,140,1,3,0.69,40.32,0.03,2,1,0,0,0,0,1,0,0,1,0,0,0.5379700193556701,25367.593663157895,0.3808714480191964,0.10526315789473684,1,7.368421052631579,1.675977653631285,0.8180000000000001,1,0.6726190476190478
CUST1743,54,965542,1015496,44,7.03,2,99,0,1,0.85,52.22,0.02,35,0,0,1,0,0,0,0,0,0,1,0,1.0517367447506167,29028.56861212121,0.36077438717886384,0.045454545454545456,0,2.25,0.5128205128205128,14.012,0,0.10069642857142856
CUST1744,59,1456071,538764,24,11.95,1,102,2,7,0.01,27.79,0.52,3,1,1,0,1,0,0,0,0,0,0,0,0.37001217660402547,27813.6915,0.2292225434061938,0.041666666666666664,1,4.25,6.306306306306306,1.5120000000000002,1,0.6962083333333333
CUST1745,53,1509205,142052,10,8.37,5,133,2,6,-0.51,23.32,0.48,10,1,1,0,1,0,0,1,0,0,0,0,0.09412372739289891,15196.012700000001,0.12082662885426435,0.5,1,13.3,10.169491525423727,4.288,1,0.936916666666667
CUST1746,39,1622556,206034,44,11.2,1,62,0,0,-0.2,61.48,0.44,40,0,0,0,0,0,1,0,1,0,0,0,0.12698113347089407,6605.5749090909085,0.04885310516807488,0.022727272727272728,0,1.4090909090909092,0.0,16.264,0,0.49996428571428575
CUST1747,49,1745504,264927,45,7.06,3,37,2,1,0.44,16.24,0.3,32,0,0,1,0,0,0,1,0,0,0,0,0.15177679340752012,7445.920516666666,0.05118925318990962,0.06666666666666667,1,0.8222222222222222,0.6493506493506493,12.98,0,0.19199404761904762
CUST1748,35,1924958,376138,15,9.72,2,127,1,1,0.75,13.39,0.99,27,2,1,1,0,0,0,0,0,0,0,0,0.19540062692276922,28122.584466666667,0.17531344247510855,0.13333333333333333,1,8.466666666666667,0.5405405405405405,11.394,1,0.9140238095238096
CUST1749,48,1705560,117762,47,13.14,3,49,1,3,-0.13,1.62,0.27,31,0,1,0,0,1,0,0,0,0,0,1,0.06904594385421797,3795.068368085106,0.026701388644797763,0.06382978723404255,1,1.0425531914893618,3.092783505154639,12.562000000000001,0,0.8311706349206349
CUST1750,54,1326537,864827,48,9.81,4,179,0,2,0.07,15.56,0.49,15,0,0,0,0,0,1,0,1,0,0,0,0.6519433683342417,25087.18989166667,0.22694148651714957,0.08333333333333333,0,3.7291666666666665,1.709401709401709,6.294,0,0.06656944444444444
CUST1751,57,725401,830575,28,11.54,1,39,2,0,0.86,37.57,0.4,8,1,0,0,1,1,0,0,1,0,0,0,1.1449873931797723,37650.75577380953,0.6228404279642767,0.03571428571428571,1,1.3928571428571428,0.0,3.4400000000000004,1,0.1856309523809524
CUST1752,54,890458,856644,44,11.9,0,7,0,1,-0.79,39.0,0.17,10,1,1,0,1,0,1,0,0,0,0,0,0.9620262831037512,27964.23481818182,0.3768519321721876,0.0,0,0.1590909090909091,3.2258064516129026,4.102,1,0.8002738095238096
CUST1753,45,777037,641287,17,13.47,4,7,3,8,0.72,18.69,0.2,5,0,1,0,0,0,0,1,0,0,0,0,0.8252978944374593,44921.21128088235,0.6937308459836381,0.23529411764705882,1,0.4117647058823529,4.395604395604395,2.12,0,0.6912956349206348
CUST1754,36,664186,810503,53,9.36,3,103,2,0,-0.68,5.67,0.92,48,0,0,1,0,0,0,1,0,0,0,0,1.2202952185080684,21614.432833962266,0.39051288947305,0.05660377358490566,1,1.9433962264150944,0.0,19.752000000000002,0,0.11283333333333333
CUST1755,50,1089178,381762,14,12.44,1,33,0,8,-0.03,53.74,0.86,26,2,1,0,1,0,0,1,0,0,1,0,0.3505046925295957,31226.313685714285,0.344035377347478,0.07142857142857142,0,2.357142857142857,7.4766355140186915,10.916,1,0.9615238095238096
CUST1756,63,863253,358777,36,14.57,2,56,1,6,-0.56,54.7,0.2,11,1,1,0,1,0,0,1,0,1,0,0,0.41561048730789235,14322.178519444444,0.1990912771033907,0.05555555555555555,1,1.5555555555555556,11.11111111111111,4.5200000000000005,1,0.9402499999999999
CUST1757,36,1490838,308410,35,12.41,4,173,2,1,0.21,71.85,0.88,21,1,1,1,0,0,0,1,0,0,1,0,0.2068702300317003,12001.187702380954,0.0965995315578027,0.11428571428571428,1,4.942857142857143,0.7633587786259541,8.928,1,0.8715119047619049
CUST1758,25,932048,969350,14,10.46,3,21,0,1,0.12,64.85,0.21,39,1,1,0,1,1,0,0,1,0,0,0,1.0400215439548177,77688.78654761905,1.0002332911732321,0.21428571428571427,0,1.5,0.8196721311475409,15.726,1,0.7092519841269841
CUST1759,49,1058281,200131,44,11.66,1,86,0,4,-0.24,66.71,0.63,47,1,1,1,0,0,0,1,0,0,0,1,0.1891095087221636,6493.038034848485,0.07362548927759435,0.022727272727272728,0,1.9545454545454546,4.651162790697674,19.178,1,0.9466666666666668
CUST1760,23,874364,1011048,33,13.29,0,39,0,4,0.73,57.57,0.08,36,1,1,1,0,0,0,0,0,1,0,0,1.1563239108654977,41835.174781818176,0.5741568698869328,0.0,0,1.1818181818181819,2.1857923497267757,14.448,1,0.8487738095238094
CUST1761,30,1182698,975308,53,11.3,4,172,3,3,0.32,44.51,0.88,20,0,0,1,0,0,0,0,0,0,0,1,0.8246466976354065,27586.18806918239,0.2798975366747798,0.07547169811320754,1,3.2452830188679247,2.112676056338028,8.528,0,0.08502976190476191
CUST1762,38,1806681,826317,42,6.24,1,178,2,9,0.44,9.69,0.05,32,1,0,0,0,1,0,0,1,0,0,0,0.4573674046497417,23971.062685714285,0.15921612737864152,0.023809523809523808,1,4.238095238095238,5.844155844155844,12.83,1,0.34920238095238093
CUST1763,29,1255724,492949,19,8.26,1,85,1,9,-0.7,45.0,0.55,16,2,1,0,0,0,1,0,1,0,0,0,0.39256158200368874,29337.81649385965,0.2803592174126765,0.05263157894736842,1,4.473684210526316,22.499999999999993,6.73,1,0.957375
CUST1764,36,1789402,973584,39,13.09,3,132,1,2,0.77,4.5,0.78,28,1,1,0,0,0,0,0,0,0,0,1,0.5440834424014279,35583.87110769231,0.23863081258001706,0.07692307692307693,1,3.3846153846153846,1.06951871657754,11.668000000000001,1,0.8803095238095235
CUST1765,41,1827238,646062,42,8.52,3,94,1,3,-0.67,63.8,0.12,39,2,1,1,0,0,1,0,0,0,0,1,0.3535729883025638,19969.46877142857,0.13114527240411092,0.07142857142857142,1,2.238095238095238,6.976744186046511,15.672,1,0.8806785714285715
CUST1766,45,446817,78630,44,12.62,2,12,2,9,-0.55,34.95,0.4,9,0,0,1,0,1,0,0,0,0,0,1,0.1759780849878138,2613.9709545454543,0.07020245750395677,0.045454545454545456,1,0.2727272727272727,16.363636363636363,3.84,0,0.0667857142857143
CUST1767,24,1054285,340597,32,10.16,0,27,1,3,-0.74,50.37,0.04,17,0,0,0,0,0,1,0,1,0,0,0,0.3230597039699891,13527.377516666667,0.15397025491209684,0.0,1,0.84375,8.33333333333333,6.824000000000001,0,0.09857142857142857
CUST1768,53,384905,410700,27,10.44,3,83,2,1,-0.12,4.24,0.68,46,2,1,0,1,0,1,0,0,0,0,0,1.0670165365479793,18784.201111111113,0.585626098214711,0.1111111111111111,1,3.074074074074074,1.020408163265306,18.808000000000003,1,0.8935833333333334
CUST1769,27,651716,535041,8,6.68,1,61,1,4,0.78,38.7,0.31,12,1,1,1,0,0,1,0,0,0,0,1,0.8209726322508577,69858.5199,1.2862999202106438,0.125,1,7.625,2.127659574468085,4.986000000000001,1,0.8072738095238096
CUST1770,23,1290689,425611,38,8.44,1,92,0,4,-0.5,22.04,0.56,26,0,1,0,1,0,1,0,0,1,0,0,0.32975488285714066,14193.753507017544,0.13196443301539762,0.02631578947368421,0,2.4210526315789473,6.666666666666666,10.736,0,0.6793035714285716
CUST1771,32,997211,859471,22,15.04,2,86,6,4,-0.25,20.88,0.93,9,0,1,0,1,1,0,0,1,0,0,0,0.8618747687299879,49838.90016969697,0.5997394754333473,0.09090909090909091,1,3.909090909090909,4.705882352941176,4.158,0,0.8431666666666667
CUST1772,62,1401376,152782,45,14.07,1,23,1,9,0.69,28.36,0.31,31,0,0,1,0,0,0,0,0,0,1,0,0.10902284611695934,5186.524505555555,0.04441227341317866,0.022222222222222223,1,0.5111111111111111,5.027932960893855,12.586,0,0.11083333333333334
CUST1773,63,444276,994574,30,12.34,1,97,2,0,0.24,0.55,0.05,40,0,0,1,0,0,0,1,0,0,1,0,2.2386399445389804,43380.00263333334,1.1717041469717024,0.03333333333333333,1,3.2333333333333334,0.0,16.03,0,0.2544940476190476
CUST1774,31,1884317,445255,29,10.71,2,6,1,5,0.5,33.87,0.68,44,0,0,0,1,0,1,0,0,1,0,0,0.2362951668960159,19327.521564655173,0.12308452281429402,0.06896551724137931,1,0.20689655172413793,3.125,18.008000000000003,0,0.0344047619047619
CUST1775,42,776177,256258,26,12.24,1,165,1,1,-0.57,35.29,0.79,2,0,0,0,1,0,0,0,0,0,0,0,0.33015407568119126,12469.908523076923,0.1927896630239276,0.038461538461538464,1,6.346153846153846,1.8867924528301883,1.274,0,0.1461111111111111
CUST1776,35,1162017,289468,6,12.26,3,36,2,6,0.43,62.21,0.96,21,1,1,0,0,0,0,0,0,0,0,1,0.2491082316351654,51202.06473333333,0.5287571324688021,0.5,1,6.0,3.9215686274509802,8.976,1,0.8561964285714285
CUST1777,52,1094122,457998,38,11.03,1,67,0,3,-0.54,32.57,0.16,26,0,0,0,0,1,0,0,1,0,0,0,0.41859865718813805,16262.34389736842,0.178360481526211,0.02631578947368421,0,1.763157894736842,5.357142857142857,10.496,0,0.07482142857142855
CUST1778,31,389989,924330,16,6.6,1,169,0,4,0.97,26.49,0.39,2,0,1,1,0,0,0,0,0,0,0,1,2.370143773285913,62854.44,1.9340373190013052,0.0625,0,10.5625,1.9323671497584538,1.034,0,0.6561646825396826
CUST1779,36,911675,134259,32,11.88,4,85,0,4,0.12,71.62,0.84,32,0,0,0,0,1,0,0,1,0,0,0,0.14726629555488524,5524.75785,0.07272009674500232,0.125,0,2.65625,3.2786885245901636,13.304,0,0.13545833333333332
CUST1780,27,1841732,582076,50,12.94,1,132,1,4,0.39,41.34,0.81,1,0,0,0,0,0,1,0,0,0,1,0,0.3160481546717981,17918.239533333333,0.11674818833576221,0.02,1,2.64,2.6845637583892614,0.886,0,0.06425
CUST1781,25,1230321,607972,36,15.35,3,177,1,1,-0.76,34.29,0.62,10,0,1,0,0,0,1,0,0,0,0,1,0.4941572158810587,24665.086277777777,0.2405722045980954,0.08333333333333333,1,4.916666666666667,2.9411764705882346,4.372,0,0.6846190476190475
CUST1782,60,1600503,566032,10,6.59,1,86,0,4,-0.5,35.96,0.27,45,1,1,0,0,0,0,1,0,1,0,0,0.35365881850893127,59711.65906666666,0.447696698350456,0.1,0,8.6,6.666666666666666,18.162,1,0.9405714285714286
CUST1783,24,313954,575999,45,12.41,0,14,0,2,-0.72,58.36,0.28,9,0,1,0,1,0,0,1,0,0,0,0,1.834660491664384,18756.767436111113,0.7169241647927191,0.0,0,0.3111111111111111,5.263157894736841,3.7680000000000002,0,0.2248333333333333
CUST1784,45,499447,694148,17,11.36,3,122,0,3,-0.22,24.86,0.12,38,0,0,1,0,0,0,1,0,1,0,0,1.3898331554699497,47403.503027450985,1.1389437444401744,0.17647058823529413,0,7.176470588235294,3.4090909090909087,15.272,0,0.14369841269841266
CUST1785,24,595405,458665,44,10.09,1,106,3,1,-0.43,28.32,0.92,32,0,1,0,0,0,0,0,0,0,0,0,0.7703411963285495,14280.812753787879,0.28782048025370055,0.022727272727272728,1,2.409090909090909,1.4925373134328355,13.352,0,0.7387997835497836
CUST1786,52,1744172,857095,52,7.88,0,152,0,3,0.47,54.54,0.17,6,0,1,0,1,0,1,0,0,0,0,1,0.4914050907823311,22110.85332051282,0.15212389594957024,0.0,0,2.923076923076923,1.910828025477707,2.5020000000000002,0,0.35650378787878795
CUST1787,22,1761784,646379,28,9.98,3,88,2,8,-0.78,5.72,0.57,14,1,1,0,1,1,0,0,0,0,0,1,0.3668889035205224,28460.68296904762,0.19385361408014345,0.10714285714285714,1,3.142857142857143,24.999999999999996,5.942,1,0.9568333333333334
CUST1788,48,1559960,789955,39,9.41,1,124,1,7,0.5,62.36,0.58,25,1,1,0,1,0,0,1,0,0,0,0,0.5063943947280699,26449.820201923078,0.2034653724602406,0.02564102564102564,1,3.1794871794871793,4.375,10.348,1,0.9414345238095236
CUST1789,48,487115,415346,48,8.67,1,112,0,2,-0.91,31.26,0.37,10,1,1,0,0,1,0,0,0,0,1,0,0.8526651817332662,11653.916516666666,0.28709236668959076,0.020833333333333332,0,2.3333333333333335,10.526315789473681,4.222,1,0.8249166666666667
CUST1790,52,1121564,587207,55,13.21,4,136,1,0,-0.6,42.06,0.35,37,0,0,0,0,1,0,0,1,0,0,0,0.5235608489573489,17140.661300757576,0.18339384610159642,0.07272727272727272,1,2.4727272727272727,0.0,15.010000000000002,0,0.14733730158730154
CUST1791,40,1512839,106206,29,12.26,2,165,1,0,0.58,54.66,0.67,26,0,1,1,0,0,0,1,0,1,0,0,0.0702031081959151,4747.347162068965,0.037656463076921984,0.06896551724137931,1,5.689655172413793,0.0,10.802,0,0.8216944444444445
CUST1792,41,1800821,742933,22,11.41,3,149,1,5,0.49,19.52,0.39,38,1,0,0,0,0,1,0,0,1,0,0,0.4125523858284638,40833.73642651515,0.27210080131128067,0.13636363636363635,1,6.7727272727272725,3.144654088050314,15.434000000000001,1,0.18697222222222223
CUST1793,24,1008856,502521,6,14.08,2,106,1,2,-0.05,64.16,0.26,6,0,1,0,0,0,0,1,0,1,0,0,0.4981097401413086,89649.7464,1.0663533316945135,0.3333333333333333,1,17.666666666666668,1.9047619047619047,2.5560000000000005,0,0.8143015873015874
CUST1794,37,1716486,98520,38,9.67,1,86,3,3,-0.9,70.51,0.4,0,0,0,0,1,1,0,0,0,0,0,1,0.05739633180812427,3386.5385789473685,0.02367538269893749,0.02631578947368421,1,2.263157894736842,14.999999999999995,0.24,0,0.09501190476190477
CUST1795,49,982262,496312,35,8.27,0,176,1,0,0.22,35.84,0.81,9,1,1,1,0,0,0,1,0,1,0,0,0.5052745601479035,17600.759723809526,0.21502319817494142,0.0,1,5.0285714285714285,0.0,4.086,1,0.8995833333333332
CUST1796,63,434096,438455,48,11.68,2,67,0,7,-0.19,67.49,0.97,20,0,0,0,0,1,0,0,1,0,0,0,1.010041557627806,13402.107833333332,0.3704832433378792,0.041666666666666664,0,1.3958333333333333,7.692307692307691,8.582,0,0.17844047619047618
CUST1797,41,1126216,357459,49,8.69,0,14,1,0,-0.37,0.58,0.64,14,1,0,0,0,1,0,0,1,0,0,0,0.31739826107957975,9883.68055765306,0.10531209527465134,0.0,1,0.2857142857142857,0.0,5.984000000000001,1,0.11029166666666669
CUST1798,40,1533085,89212,58,8.98,3,64,1,4,0.28,64.44,0.78,29,1,1,0,1,0,0,1,0,0,0,0,0.058191163568882355,2205.7410643678163,0.017265117571702675,0.05172413793103448,1,1.103448275862069,2.8985507246376807,12.068000000000001,1,0.9446785714285716
CUST1799,27,1348324,723131,39,8.11,1,53,2,5,-0.13,22.74,0.53,29,0,1,0,1,0,0,0,0,0,0,1,0.5363184219816602,23428.980854487178,0.20851647694014652,0.02564102564102564,1,1.358974358974359,5.154639175257731,11.918000000000001,0,0.5342321428571428
CUST1800,20,1718448,310655,14,7.29,0,157,1,1,-0.82,22.77,0.62,7,2,1,0,0,0,0,1,1,0,0,0,0.18077649134567936,24076.87198214286,0.16812988451539665,0.0,1,11.214285714285714,3.57142857142857,3.172,1,0.9403333333333334
CUST1801,25,1482415,140507,29,13.53,1,92,1,6,0.83,16.81,0.99,23,0,0,1,0,0,0,0,0,0,1,0,0.09478250017707592,6429.285390517241,0.052044417174817365,0.034482758620689655,1,3.1724137931034484,3.1088082901554404,9.794,0,0.2651904761904762
CUST1802,62,1666401,347500,18,8.46,1,19,3,6,0.56,23.17,0.44,18,0,0,1,0,1,0,0,0,0,0,1,0.20853324019848765,21755.430555555555,0.15666407225311715,0.05555555555555555,1,1.0555555555555556,3.614457831325301,7.464,0,0.030166666666666665
CUST1803,33,932944,751097,29,10.12,4,32,0,0,-0.89,15.76,0.07,2,0,0,0,1,1,0,0,0,0,0,1,0.8050826201787031,32234.147918390805,0.4146119970980998,0.13793103448275862,0,1.103448275862069,0.0,0.8420000000000001,0,0.17583333333333329
CUST1804,45,724072,976325,53,6.97,3,99,0,3,0.05,65.27,0.96,14,1,0,0,1,0,0,0,1,0,0,0,1.3483811002220774,24092.047456761007,0.3992759966980246,0.05660377358490566,0,1.8679245283018868,2.6086956521739126,6.176,1,0.33112499999999995
CUST1805,54,1568169,698252,24,12.24,3,76,0,3,-0.83,64.78,0.79,35,1,1,0,0,1,0,0,0,0,1,0,0.4452657844913399,36216.00373333333,0.27713342426740994,0.125,0,3.1666666666666665,11.111111111111105,14.474,1,0.8915912698412698
CUST1806,34,1403134,379885,55,9.71,1,134,0,4,0.67,7.81,0.4,5,1,1,0,1,0,0,0,0,0,0,0,0.27074035694381293,9980.902791666667,0.08535951199243978,0.01818181818181818,0,2.4363636363636365,2.2598870056497176,2.24,1,0.8585714285714287
CUST1807,47,1923358,879893,19,12.63,2,135,1,0,0.23,10.71,0.98,41,0,0,0,0,0,0,0,1,0,0,0,0.45747749508931773,55571.03171973684,0.34671256242303417,0.10526315789473684,1,7.105263157894737,0.0,16.988000000000003,0,0.14277380952380953
CUST1808,48,604913,403203,45,10.41,3,155,2,0,-0.66,62.13,0.35,49,0,1,1,0,1,0,0,0,0,1,0,0.6665470902427291,12457.852691666669,0.24713344282566257,0.06666666666666667,1,3.4444444444444446,0.0,19.810000000000002,0,0.6414285714285716
CUST1809,30,874259,363055,24,7.86,3,172,1,6,-0.96,29.02,0.37,47,1,1,1,0,0,1,0,0,0,0,1,0.4152716757848647,17505.301916666667,0.24027619160912272,0.125,1,7.166666666666667,42.85714285714282,19.022000000000002,1,0.8413690476190476
CUST1810,47,460728,194004,19,10.96,4,106,1,8,-0.94,12.6,0.61,17,0,0,0,0,0,0,0,0,0,1,0,0.4210814189717143,11982.640042105264,0.3120966828698563,0.21052631578947367,1,5.578947368421052,49.99999999999996,7.166,0,0.17122835497835495
CUST1811,42,1475651,354625,46,7.91,0,119,1,0,0.01,37.01,0.27,37,3,1,0,1,0,0,1,0,0,0,1,0.24031766318729836,10046.808922101449,0.0817006914678453,0.0,1,2.5869565217391304,0.0,14.962000000000002,1,0.9458333333333334
CUST1812,49,1233352,382804,20,9.94,0,73,3,1,0.47,30.29,0.7,18,0,1,1,0,0,0,1,1,0,0,0,0.31037692402493366,22311.093133333336,0.21707762066303862,0.0,1,3.65,0.6369426751592356,7.62,0,0.8130000000000002
CUST1813,62,1128978,395529,21,8.7,3,10,0,5,-0.76,16.17,0.15,48,1,1,0,1,1,0,0,1,0,0,0,0.3503425221749228,21702.299535714286,0.23067552638631703,0.14285714285714285,0,0.47619047619047616,14.705882352941172,19.290000000000003,1,0.7986587301587303
CUST1814,36,875952,879022,46,13.85,2,30,2,5,-0.56,52.03,0.11,49,0,0,1,0,0,1,0,0,1,0,0,1.0035047582515937,29254.55282971015,0.4007692589965224,0.043478260869565216,1,0.6521739130434783,9.25925925925926,19.666,0,0.2960532106782107
CUST1815,47,1750226,246178,18,6.82,1,11,0,1,-0.35,45.64,0.53,29,0,0,0,0,1,0,0,0,1,0,0,0.14065497827137752,15075.667188888889,0.10336265503235963,0.05555555555555555,0,0.6111111111111112,1.333333333333333,11.918000000000001,0,0.07272619047619049
CUST1816,57,1475541,858598,24,12.5,1,123,0,8,-0.56,7.63,0.56,12,1,0,0,0,0,1,0,0,1,0,0,0.5818869146977278,44718.64583333333,0.36367932168607986,0.041666666666666664,0,5.125,14.814814814814813,5.136000000000001,1,0.17429166666666668
CUST1817,22,525077,621219,37,8.15,1,77,1,3,-0.22,66.67,0.11,38,1,1,0,0,0,0,0,1,0,0,0,1.1831007642688596,21008.815077702704,0.4801310682670017,0.02702702702702703,1,2.081081081081081,3.4090909090909087,15.266000000000002,1,0.9039523809523808
CUST1818,27,1749560,538062,16,8.71,3,178,1,6,0.12,40.43,0.96,11,1,0,1,0,0,0,0,0,0,0,0,0.3075413246759185,37534.30835,0.2574428428862114,0.1875,1,11.125,4.918032786885245,4.976,1,0.28861904761904766
CUST1819,55,1287103,860110,44,9.93,1,171,3,5,0.37,18.39,0.57,33,0,0,0,1,0,0,0,1,0,0,0,0.668252657324239,26665.364795454545,0.24860821359708937,0.022727272727272728,1,3.8863636363636362,3.4013605442176864,13.542000000000002,0,0.18998214285714282
CUST1820,35,582273,841269,25,14.42,0,95,0,2,0.93,15.25,0.15,11,0,0,0,1,0,0,0,0,0,1,0,1.4448016651982833,43760.009150000005,0.9018451994167686,0.0,0,3.8,0.9852216748768472,4.49,0,0.4672857142857144
CUST1821,42,1623170,430102,30,8.56,1,49,1,7,0.86,10.22,0.31,43,1,1,0,1,0,0,1,1,0,0,0,0.26497655821632976,17404.794266666668,0.12867261666984975,0.03333333333333333,1,1.6333333333333333,3.5714285714285716,17.386,1,0.9594999999999999
CUST1822,34,507260,858248,33,7.08,5,116,1,6,0.14,30.86,0.8,23,1,1,1,0,0,0,1,1,0,0,0,1.6919291881875171,31071.17835151515,0.7350355640464098,0.15151515151515152,1,3.515151515151515,4.838709677419354,9.680000000000001,1,0.9318333333333334
CUST1823,45,1381399,248340,26,9.51,1,16,0,8,0.47,10.19,0.52,3,0,0,1,0,1,0,0,0,0,0,1,0.17977427231379203,11519.63296153846,0.10006927436494563,0.038461538461538464,0,0.6153846153846154,5.095541401273885,1.5120000000000002,0,0.020041666666666666
CUST1824,49,485303,133377,22,6.99,0,162,1,2,0.9,30.23,0.19,35,0,0,1,0,0,1,0,0,0,0,1,0.2748324242792647,6839.511934090909,0.16911938151853773,0.0,1,7.363636363636363,1.0,14.114,0,0.11753174603174601
CUST1825,42,607698,754466,20,7.89,3,128,1,0,-0.83,11.14,0.1,49,0,0,1,0,0,0,0,0,0,0,1,1.241514699735724,42683.91395,0.8428643296505831,0.15,1,6.4,0.0,19.66,0,0.1739007936507937
CUST1826,34,1636478,507595,21,11.88,2,156,1,1,-0.99,47.46,0.43,47,1,1,1,0,0,0,0,1,0,0,0,0.3101752666396982,29196.380976190478,0.21409183118519512,0.09523809523809523,1,7.428571428571429,9.090909090909083,19.058,1,0.8430833333333334
CUST1827,43,1206998,514023,16,6.62,1,178,1,0,-0.94,56.64,0.34,13,2,1,0,1,0,1,0,0,0,0,0,0.42586897409937713,34962.131049999996,0.34759425665991156,0.0625,1,11.125,0.0,5.404,1,0.93625
CUST1828,21,1671158,657581,16,7.26,1,63,0,4,0.13,39.79,0.66,16,0,0,1,0,0,1,0,0,0,1,0,0.39348822792339205,45077.17755,0.3236834162897823,0.0625,0,3.9375,3.252032520325203,6.796,0,0.16901190476190478
CUST1829,46,1969204,205934,49,12.97,4,131,2,9,0.53,49.12,0.93,48,0,0,1,0,1,0,0,0,0,1,0,0.10457728097241321,6428.538010544218,0.03917443602924361,0.08163265306122448,1,2.673469387755102,5.521472392638036,19.758000000000003,0,0.12191666666666663
CUST1830,35,581016,547852,44,9.67,1,86,0,1,-0.27,67.59,0.25,2,1,1,0,1,0,1,0,0,0,0,0,0.9429206768832528,16865.95585151515,0.348340614059134,0.022727272727272728,0,1.9545454545454546,1.2048192771084336,0.9500000000000001,1,0.7442142857142858
CUST1831,27,475086,650844,25,7.17,2,155,1,2,0.09,46.14,0.86,37,0,0,1,0,0,0,0,0,0,0,0,1.3699498617092485,29922.5529,0.7558013387049923,0.08,1,6.2,1.6806722689075628,15.316,0,0.12541666666666665
CUST1832,23,568025,250257,11,9.16,2,15,1,7,0.03,26.54,0.92,22,1,1,0,1,0,0,0,0,0,1,0,0.4405739184014788,24660.931463636363,0.5209826637271886,0.18181818181818182,1,1.3636363636363635,6.194690265486725,9.352,1,0.7992261904761905
CUST1833,44,1391829,532301,42,12.06,1,62,1,9,-0.81,32.64,0.9,12,0,1,0,1,0,0,0,0,1,0,0,0.38244712532933284,18023.458383333334,0.1553937305516698,0.023809523809523808,1,1.4761904761904763,31.034482758620687,5.340000000000001,0,0.260015873015873
CUST1834,62,1409479,945481,53,8.64,4,75,0,4,-0.36,62.03,0.95,8,0,0,0,0,0,0,0,0,0,0,1,0.6708017643398732,24646.727350943398,0.20983691719516273,0.07547169811320754,0,1.4150943396226414,5.405405405405404,3.77,0,0.15716666666666665
